person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,monthly_payment_approx,debt_to_monthly_income,loan_grade_numeric,grade_rate_risk,is_homeowner,had_default
28,40000,RENT,6.0,EDUCATION,C,10500,14.27,0,0.26,N,6,291.6666666666667,0.08750000000000001,3,42.81,0,0
31,20500,MORTGAGE,4.0,DEBTCONSOLIDATION,A,1000,6.76,0,0.05,N,5,27.77777777777778,0.016260162601626018,1,6.76,1,0
34,35000,RENT,9.0,EDUCATION,A,8000,10.99,0,0.23,N,10,222.22222222222223,0.0761904761904762,1,10.99,0,0
28,25000,RENT,1.0,EDUCATION,B,12000,9.83,1,0.48,N,6,333.3333333333333,0.15999999999999998,2,19.66,0,0
27,51000,OWN,11.0,VENTURE,A,18000,7.49,0,0.35,N,6,500.0,0.11764705882352941,1,7.49,1,0
29,54000,MORTGAGE,8.0,VENTURE,D,14800,15.31,1,0.27,Y,5,411.1111111111111,0.09135802469135802,4,61.24,1,1
27,43200,RENT,4.0,MEDICAL,A,10000,7.49,0,0.23,N,6,277.77777777777777,0.07716049382716049,1,7.49,0,0
31,62000,MORTGAGE,4.0,MEDICAL,A,6550,5.79,0,0.11,N,10,181.94444444444446,0.03521505376344086,1,5.79,1,0
30,54000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,5000,12.61,1,0.09,N,9,138.88888888888889,0.030864197530864196,3,37.83,1,0
35,30000,RENT,0.0,VENTURE,B,3000,10.65,0,0.1,N,8,83.33333333333333,0.03333333333333333,2,21.3,0,0
28,56000,RENT,7.0,DEBTCONSOLIDATION,F,20000,18.25,1,0.36,Y,10,555.5555555555555,0.11904761904761904,6,109.5,0,1
28,39000,RENT,6.0,MEDICAL,D,3600,16.29,1,0.09,N,8,100.0,0.03076923076923077,4,65.16,0,0
31,30372,RENT,2.0,PERSONAL,D,20200,14.74,1,0.67,N,8,561.1111111111111,0.22169542122130032,4,58.96,0,0
27,44000,MORTGAGE,3.0,EDUCATION,C,6400,13.85,0,0.15,N,10,177.77777777777777,0.048484848484848485,3,41.55,1,0
33,59450,MORTGAGE,1.0,PERSONAL,B,3000,10.38,0,0.05,N,5,83.33333333333333,0.016820857863751048,2,20.76,1,0
30,138000,MORTGAGE,3.0,EDUCATION,E,23975,17.93,1,0.17,Y,6,665.9722222222222,0.057910628019323666,5,89.65,1,1
33,40000,RENT,17.0,EDUCATION,D,11175,14.96,0,0.28,Y,5,310.4166666666667,0.093125,4,59.84,0,1
28,100000,MORTGAGE,3.0,EDUCATION,C,8000,13.98,0,0.08,Y,6,222.22222222222223,0.026666666666666665,3,41.94,1,1
29,120000,OWN,11.0,PERSONAL,D,5000,14.09,0,0.04,Y,5,138.88888888888889,0.013888888888888888,4,56.36,1,1
32,120000,MORTGAGE,13.0,EDUCATION,B,2000,10.99,0,0.02,N,10,55.55555555555556,0.005555555555555556,2,21.98,1,0
33,125000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,20000,7.88,0,0.16,N,7,555.5555555555555,0.05333333333333334,1,7.88,1,0
33,135000,OWN,0.0,HOMEIMPROVEMENT,A,6275,6.91,0,0.05,N,7,174.30555555555554,0.015493827160493827,1,6.91,1,0
30,135000,RENT,4.0,VENTURE,D,25000,15.21,0,0.19,N,9,694.4444444444445,0.0617283950617284,4,60.84,0,0
33,400000,MORTGAGE,9.0,MEDICAL,A,15000,6.03,0,0.04,N,6,416.6666666666667,0.012499999999999999,1,6.03,1,0
34,75500,RENT,0.0,EDUCATION,D,19200,16.77,1,0.25,Y,7,533.3333333333334,0.0847682119205298,4,67.08,0,1
29,24960,RENT,13.0,DEBTCONSOLIDATION,A,4000,5.42,0,0.16,N,10,111.11111111111111,0.05341880341880342,1,5.42,0,0
27,136000,MORTGAGE,3.0,PERSONAL,A,5000,6.17,0,0.04,N,6,138.88888888888889,0.012254901960784314,1,6.17,1,0
29,98850,RENT,6.0,DEBTCONSOLIDATION,A,12500,10.99,0,0.13,N,10,347.22222222222223,0.04215140785702243,1,10.99,0,0
29,48000,MORTGAGE,8.0,MEDICAL,A,4500,5.42,0,0.09,N,7,125.0,0.03125,1,5.42,1,0
27,60000,RENT,1.0,VENTURE,C,10000,13.22,0,0.17,N,7,277.77777777777777,0.05555555555555555,3,39.660000000000004,0,0
33,63996,MORTGAGE,15.0,EDUCATION,A,3200,5.42,0,0.05,N,8,88.88888888888889,0.016667708398441568,1,5.42,1,0
33,75000,MORTGAGE,17.0,EDUCATION,C,12000,10.99,0,0.16,Y,10,333.3333333333333,0.05333333333333333,3,32.97,1,1
31,78000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,5000,10.99,1,0.06,N,7,138.88888888888889,0.021367521367521368,1,10.99,1,0
33,170000,OWN,15.0,MEDICAL,C,21000,14.26,0,0.12,N,9,583.3333333333334,0.0411764705882353,3,42.78,1,0
28,69000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,20000,14.91,1,0.29,Y,5,555.5555555555555,0.0966183574879227,4,59.64,1,1
27,24000,RENT,0.0,VENTURE,B,2800,10.95,0,0.12,N,10,77.77777777777777,0.03888888888888888,2,21.9,0,0
31,85000,RENT,1.0,MEDICAL,A,18500,7.51,1,0.18,N,7,513.8888888888889,0.07254901960784314,1,7.51,0,0
33,123000,RENT,5.0,EDUCATION,B,12000,11.83,0,0.1,N,10,333.3333333333333,0.03252032520325203,2,23.66,0,0
28,24000,RENT,8.0,EDUCATION,B,8875,10.65,1,0.37,N,7,246.52777777777777,0.12326388888888888,2,21.3,0,0
27,19200,MORTGAGE,3.0,DEBTCONSOLIDATION,D,1400,16.77,1,0.07,Y,6,38.888888888888886,0.024305555555555552,4,67.08,1,1
28,52000,MORTGAGE,10.0,DEBTCONSOLIDATION,A,13600,7.88,0,0.26,N,5,377.77777777777777,0.08717948717948719,1,7.88,1,0
27,49000,RENT,11.0,VENTURE,B,4000,10.59,0,0.08,N,5,111.11111111111111,0.027210884353741496,2,21.18,0,0
35,40000,OWN,0.0,MEDICAL,A,5000,6.92,0,0.13,N,7,138.88888888888889,0.041666666666666664,1,6.92,1,0
27,44004,MORTGAGE,2.0,MEDICAL,A,10000,6.92,0,0.23,N,6,277.77777777777777,0.07575068933127291,1,6.92,1,0
28,50000,MORTGAGE,1.0,PERSONAL,A,8000,5.99,0,0.16,N,6,222.22222222222223,0.05333333333333333,1,5.99,1,0
29,61455,MORTGAGE,1.0,MEDICAL,F,10000,18.09,1,0.14,N,9,277.77777777777777,0.05424022997857511,6,108.53999999999999,1,0
27,20000,RENT,0.0,VENTURE,B,8000,11.89,1,0.4,N,6,222.22222222222223,0.13333333333333333,2,23.78,0,0
29,40000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,8000,8.59,0,0.2,N,9,222.22222222222223,0.06666666666666667,1,8.59,1,0
30,54000,RENT,2.0,HOMEIMPROVEMENT,E,5000,15.13,1,0.09,N,7,138.88888888888889,0.030864197530864196,5,75.65,0,0
29,48000,RENT,13.0,VENTURE,A,10000,7.51,0,0.21,N,10,277.77777777777777,0.06944444444444445,1,7.51,0,0
35,90000,RENT,3.0,DEBTCONSOLIDATION,B,11000,11.99,0,0.12,N,10,305.55555555555554,0.04074074074074074,2,23.98,0,0
28,38000,RENT,12.0,PERSONAL,A,3200,9.63,0,0.08,N,9,88.88888888888889,0.028070175438596492,1,9.63,0,0
29,32400,MORTGAGE,2.0,DEBTCONSOLIDATION,B,10625,10.99,0,0.33,N,8,295.1388888888889,0.10931069958847738,2,21.98,1,0
27,98004,RENT,8.0,VENTURE,A,10000,6.54,0,0.1,N,7,277.77777777777777,0.03401221718841408,1,6.54,0,0
30,9600,RENT,1.0,DEBTCONSOLIDATION,C,1500,12.73,1,0.16,Y,9,41.666666666666664,0.05208333333333333,3,38.19,0,1
31,60000,RENT,4.0,EDUCATION,A,25000,8.9,1,0.42,N,7,694.4444444444445,0.1388888888888889,1,8.9,0,0
30,50000,RENT,2.0,DEBTCONSOLIDATION,C,2000,14.79,0,0.04,Y,6,55.55555555555556,0.013333333333333332,3,44.37,0,1
29,72000,RENT,13.0,DEBTCONSOLIDATION,C,15900,13.04,0,0.22,N,10,441.6666666666667,0.07361111111111111,3,39.12,0,0
27,60000,RENT,11.0,EDUCATION,B,1800,11.46,0,0.03,N,8,50.0,0.01,2,22.92,0,0
30,120000,MORTGAGE,15.0,EDUCATION,A,11000,6.03,0,0.09,N,9,305.55555555555554,0.030555555555555555,1,6.03,1,0
29,92004,MORTGAGE,12.0,MEDICAL,B,10000,9.63,0,0.11,N,9,277.77777777777777,0.03623030882715244,2,19.26,1,0
31,24000,RENT,3.0,EDUCATION,A,6000,8.49,0,0.25,N,5,166.66666666666666,0.08333333333333333,1,8.49,0,0
31,78000,RENT,1.0,EDUCATION,A,14000,9.63,0,0.18,N,5,388.8888888888889,0.05982905982905983,1,9.63,0,0
33,50000,RENT,1.0,HOMEIMPROVEMENT,A,9000,7.51,0,0.18,N,9,250.0,0.06,1,7.51,0,0
30,78000,MORTGAGE,1.0,MEDICAL,C,26000,15.96,0,0.33,Y,5,722.2222222222222,0.1111111111111111,3,47.88,1,1
28,55000,OWN,13.0,MEDICAL,A,18000,7.9,0,0.33,N,10,500.0,0.1090909090909091,1,7.9,1,0
29,92000,MORTGAGE,8.0,EDUCATION,B,10000,11.26,0,0.11,N,8,277.77777777777777,0.03623188405797101,2,22.52,1,0
27,35000,RENT,3.0,EDUCATION,B,10000,9.88,0,0.29,N,9,277.77777777777777,0.09523809523809525,2,19.76,0,0
29,89849,MORTGAGE,13.0,PERSONAL,C,6000,13.98,0,0.07,Y,10,166.66666666666666,0.02225956883215172,3,41.94,1,1
30,300000,OWN,14.0,VENTURE,B,35000,10.59,0,0.12,N,5,972.2222222222222,0.03888888888888889,2,21.18,1,0
31,56000,MORTGAGE,4.0,MEDICAL,A,8000,8.59,0,0.14,N,6,222.22222222222223,0.047619047619047616,1,8.59,1,0
34,30144,MORTGAGE,3.0,DEBTCONSOLIDATION,C,18000,12.84,0,0.6,Y,5,500.0,0.19904458598726116,3,38.519999999999996,1,1
32,48000,RENT,15.0,VENTURE,A,3600,6.92,0,0.07,N,6,100.0,0.025,1,6.92,0,0
28,48000,MORTGAGE,13.0,MEDICAL,C,5000,15.27,1,0.1,Y,8,138.88888888888889,0.034722222222222224,3,45.81,1,1
34,48989,OWN,10.0,HOMEIMPROVEMENT,A,2400,7.14,0,0.05,N,7,66.66666666666667,0.01633019657474127,1,7.14,1,0
27,57240,OWN,4.0,MEDICAL,B,15000,11.99,0,0.26,N,10,416.6666666666667,0.08735150244584207,2,23.98,1,0
28,60000,MORTGAGE,6.0,EDUCATION,B,15000,11.99,0,0.25,N,5,416.6666666666667,0.08333333333333334,2,23.98,1,0
35,24960,RENT,6.0,VENTURE,A,1400,8.49,0,0.06,N,7,38.888888888888886,0.018696581196581196,1,8.49,0,0
29,47133,RENT,5.0,MEDICAL,B,5100,11.86,0,0.11,N,7,141.66666666666666,0.03606814758237328,2,23.72,0,0
33,39504,MORTGAGE,17.0,PERSONAL,A,3000,7.37,0,0.08,N,9,83.33333333333333,0.025313892264074524,1,7.37,1,0
34,480000,MORTGAGE,5.0,PERSONAL,D,14000,14.61,0,0.03,N,9,388.8888888888889,0.009722222222222222,4,58.44,1,0
28,60000,RENT,12.0,DEBTCONSOLIDATION,A,4600,7.88,0,0.08,N,8,127.77777777777777,0.025555555555555554,1,7.88,0,0
27,34152,RENT,5.0,EDUCATION,C,5000,13.79,0,0.15,Y,9,138.88888888888889,0.04880143671429687,3,41.37,0,1
29,30000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,6000,5.79,0,0.2,N,6,166.66666666666666,0.06666666666666667,1,5.79,1,0
28,48000,RENT,7.0,PERSONAL,C,4000,14.35,0,0.08,N,10,111.11111111111111,0.02777777777777778,3,43.05,0,0
29,74000,RENT,3.0,EDUCATION,C,16000,13.11,1,0.22,Y,6,444.44444444444446,0.07207207207207207,3,39.33,0,1
29,89520,OWN,13.0,EDUCATION,C,8000,13.23,0,0.09,Y,5,222.22222222222223,0.02978850163836759,3,39.69,1,1
28,64600,MORTGAGE,12.0,MEDICAL,A,5000,8.94,1,0.07,N,9,138.88888888888889,0.02579979360165119,1,8.94,1,0
32,75000,MORTGAGE,2.0,VENTURE,D,2000,15.65,0,0.03,Y,10,55.55555555555556,0.008888888888888889,4,62.6,1,1
32,240000,MORTGAGE,5.0,MEDICAL,A,8400,7.51,0,0.04,N,6,233.33333333333334,0.011666666666666667,1,7.51,1,0
29,48712,MORTGAGE,13.0,VENTURE,A,11050,5.42,0,0.23,N,6,306.94444444444446,0.07561449608583785,1,5.42,1,0
31,124992,MORTGAGE,15.0,VENTURE,A,24000,8.49,0,0.19,N,7,666.6666666666666,0.06400409626216078,1,8.49,1,0
27,44000,MORTGAGE,0.0,EDUCATION,C,6000,13.23,1,0.14,Y,6,166.66666666666666,0.045454545454545456,3,39.69,1,1
27,44000,RENT,5.0,EDUCATION,B,13650,10.65,1,0.31,N,7,379.1666666666667,0.10340909090909092,2,21.3,0,0
31,54000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,15000,8.49,1,0.28,N,5,416.6666666666667,0.0925925925925926,1,8.49,1,0
27,132000,RENT,6.0,DEBTCONSOLIDATION,C,20000,12.73,0,0.15,N,10,555.5555555555555,0.050505050505050504,3,38.19,0,0
33,24000,RENT,6.0,MEDICAL,A,10000,8.9,1,0.42,N,10,277.77777777777777,0.1388888888888889,1,8.9,0,0
27,49000,MORTGAGE,11.0,MEDICAL,B,8500,10.59,0,0.17,N,10,236.11111111111111,0.05782312925170068,2,21.18,1,0
33,120999,MORTGAGE,7.0,DEBTCONSOLIDATION,C,15200,13.61,0,0.13,Y,7,422.22222222222223,0.04187362429992535,3,40.83,1,1
34,60000,RENT,14.0,MEDICAL,C,10000,13.57,0,0.17,N,6,277.77777777777777,0.05555555555555555,3,40.71,0,0
28,56100,RENT,12.0,MEDICAL,A,8400,7.51,1,0.13,N,10,233.33333333333334,0.049910873440285206,1,7.51,0,0
29,180000,MORTGAGE,2.0,VENTURE,A,20000,10.99,0,0.11,N,6,555.5555555555555,0.037037037037037035,1,10.99,1,0
27,84000,RENT,7.0,MEDICAL,C,12000,13.16,0,0.14,N,5,333.3333333333333,0.047619047619047616,3,39.480000000000004,0,0
31,69000,RENT,12.0,HOMEIMPROVEMENT,A,16000,5.99,0,0.23,N,9,444.44444444444446,0.07729468599033816,1,5.99,0,0
29,44000,RENT,14.0,EDUCATION,B,16000,10.99,1,0.36,N,8,444.44444444444446,0.12121212121212122,2,21.98,0,0
31,50000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,4800,6.03,0,0.1,N,7,133.33333333333334,0.032,1,6.03,1,0
31,20000,OWN,3.0,PERSONAL,B,5000,11.83,0,0.25,N,7,138.88888888888889,0.08333333333333333,2,23.66,1,0
27,64000,RENT,2.0,DEBTCONSOLIDATION,C,5000,12.99,0,0.08,N,8,138.88888888888889,0.026041666666666668,3,38.97,0,0
30,96000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,17000,10.62,0,0.18,N,10,472.22222222222223,0.059027777777777776,2,21.24,1,0
31,190000,MORTGAGE,15.0,DEBTCONSOLIDATION,C,24000,10.99,0,0.13,N,6,666.6666666666666,0.042105263157894736,3,32.97,1,0
29,118374,MORTGAGE,13.0,HOMEIMPROVEMENT,C,3500,13.49,0,0.03,N,5,97.22222222222223,0.009855767876954963,3,40.47,1,0
32,100000,RENT,7.0,DEBTCONSOLIDATION,C,14400,13.35,0,0.14,N,5,400.0,0.047999999999999994,3,40.05,0,0
28,115000,MORTGAGE,3.0,EDUCATION,A,18500,10.99,0,0.16,N,9,513.8888888888889,0.0536231884057971,1,10.99,1,0
30,49000,RENT,2.0,PERSONAL,D,5000,15.31,1,0.1,N,7,138.88888888888889,0.03401360544217687,4,61.24,0,0
27,78200,OWN,4.0,MEDICAL,E,35000,17.99,1,0.38,Y,7,972.2222222222222,0.14919011082693945,5,89.94999999999999,1,1
31,96000,MORTGAGE,4.0,MEDICAL,A,9600,5.99,0,0.1,N,5,266.6666666666667,0.03333333333333333,1,5.99,1,0
31,58000,MORTGAGE,15.0,HOMEIMPROVEMENT,A,8875,10.99,0,0.15,N,5,246.52777777777777,0.05100574712643678,1,10.99,1,0
29,97000,OWN,3.0,MEDICAL,B,12000,11.83,0,0.12,N,7,333.3333333333333,0.041237113402061855,2,23.66,1,0
27,69000,MORTGAGE,3.0,EDUCATION,B,4000,11.49,1,0.06,N,8,111.11111111111111,0.01932367149758454,2,22.98,1,0
34,73000,MORTGAGE,7.0,PERSONAL,A,20675,10.99,0,0.28,N,9,574.3055555555555,0.09440639269406392,1,10.99,1,0
28,21000,RENT,6.0,DEBTCONSOLIDATION,A,6250,7.9,0,0.3,N,8,173.61111111111111,0.09920634920634921,1,7.9,0,0
29,69000,OWN,11.0,MEDICAL,B,6000,11.12,0,0.09,N,8,166.66666666666666,0.02898550724637681,2,22.24,1,0
33,37440,RENT,5.0,PERSONAL,B,4400,11.71,0,0.12,N,8,122.22222222222223,0.03917378917378918,2,23.42,0,0
30,60000,OWN,11.0,EDUCATION,A,20000,6.17,0,0.33,N,9,555.5555555555555,0.1111111111111111,1,6.17,1,0
27,61200,MORTGAGE,11.0,MEDICAL,B,5000,11.86,1,0.07,N,5,138.88888888888889,0.027233115468409584,2,23.72,1,0
33,81000,MORTGAGE,2.0,VENTURE,B,7500,10.08,0,0.09,N,9,208.33333333333334,0.0308641975308642,2,20.16,1,0
34,30000,RENT,5.0,MEDICAL,A,4200,5.79,0,0.14,N,8,116.66666666666667,0.04666666666666667,1,5.79,0,0
30,50000,OWN,3.0,HOMEIMPROVEMENT,A,5000,5.99,0,0.1,N,10,138.88888888888889,0.03333333333333333,1,5.99,1,0
33,54000,RENT,15.0,PERSONAL,B,10000,10.99,0,0.19,N,6,277.77777777777777,0.06172839506172839,2,21.98,0,0
33,87000,MORTGAGE,1.0,PERSONAL,D,5000,14.96,0,0.06,N,6,138.88888888888889,0.019157088122605363,4,59.84,1,0
27,82500,MORTGAGE,3.0,DEBTCONSOLIDATION,A,11100,8.94,0,0.13,N,7,308.3333333333333,0.044848484848484846,1,8.94,1,0
28,62040,RENT,0.0,DEBTCONSOLIDATION,C,13400,13.06,0,0.22,Y,6,372.22222222222223,0.07199656135826349,3,39.18,0,1
33,44000,RENT,3.0,MEDICAL,B,2725,12.18,1,0.06,N,6,75.69444444444444,0.020643939393939395,2,24.36,0,0
35,28080,RENT,3.0,DEBTCONSOLIDATION,C,9600,13.57,1,0.34,N,6,266.6666666666667,0.11396011396011396,3,40.71,0,0
27,150000,OWN,0.0,EDUCATION,A,10000,8.59,0,0.07,N,9,277.77777777777777,0.022222222222222223,1,8.59,1,0
34,60353,RENT,13.0,PERSONAL,B,8500,10.65,0,0.14,N,8,236.11111111111111,0.04694602311953562,2,21.3,0,0
28,66000,MORTGAGE,2.0,VENTURE,A,6500,5.79,0,0.1,N,9,180.55555555555554,0.032828282828282825,1,5.79,1,0
32,29100,MORTGAGE,3.0,MEDICAL,D,10000,15.95,1,0.34,Y,9,277.77777777777777,0.1145475372279496,4,63.8,1,1
34,40000,RENT,2.0,EDUCATION,B,5000,12.53,0,0.13,N,5,138.88888888888889,0.041666666666666664,2,25.06,0,0
28,62352,MORTGAGE,3.0,EDUCATION,A,3800,6.62,0,0.06,N,6,105.55555555555556,0.020314772046873663,1,6.62,1,0
34,30636,RENT,4.0,DEBTCONSOLIDATION,B,10000,10.37,1,0.33,N,10,277.77777777777777,0.10880445663054358,2,20.74,0,0
32,29500,MORTGAGE,4.0,EDUCATION,B,7000,10.0,1,0.24,N,7,194.44444444444446,0.07909604519774012,2,20.0,1,0
31,30000,RENT,0.0,VENTURE,D,6600,16.49,1,0.22,Y,6,183.33333333333334,0.07333333333333333,4,65.96,0,1
31,77000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,10000,14.65,0,0.13,N,6,277.77777777777777,0.04329004329004329,3,43.95,1,0
28,48715,RENT,2.0,DEBTCONSOLIDATION,C,12000,12.87,0,0.25,Y,5,333.3333333333333,0.0821102329877861,3,38.61,0,1
28,79536,MORTGAGE,12.0,PERSONAL,A,16425,7.9,0,0.21,N,10,456.25,0.06883675316837659,1,7.9,1,0
28,80000,MORTGAGE,13.0,EDUCATION,B,21000,11.36,0,0.26,N,10,583.3333333333334,0.08750000000000001,2,22.72,1,0
28,75000,MORTGAGE,12.0,DEBTCONSOLIDATION,C,15250,11.34,0,0.2,Y,7,423.6111111111111,0.06777777777777777,3,34.019999999999996,1,1
30,30809,RENT,1.0,MEDICAL,B,11200,11.99,1,0.36,N,8,311.1111111111111,0.12117671243251431,2,23.98,0,0
35,53500,MORTGAGE,3.0,HOMEIMPROVEMENT,B,10000,9.91,0,0.19,N,9,277.77777777777777,0.06230529595015576,2,19.82,1,0
30,55536,MORTGAGE,14.0,MEDICAL,C,1000,10.99,0,0.02,N,7,27.77777777777778,0.0060021127436857774,3,32.97,1,0
28,48000,RENT,4.0,VENTURE,D,2000,14.96,0,0.04,N,5,55.55555555555556,0.01388888888888889,4,59.84,0,0
35,48000,RENT,6.0,EDUCATION,A,17000,7.88,1,0.35,N,8,472.22222222222223,0.11805555555555555,1,7.88,0,0
33,53000,RENT,6.0,DEBTCONSOLIDATION,B,2500,9.99,0,0.05,N,7,69.44444444444444,0.015723270440251572,2,19.98,0,0
35,32900,RENT,4.0,HOMEIMPROVEMENT,C,4800,13.23,1,0.15,Y,8,133.33333333333334,0.04863221884498481,3,39.69,0,1
34,135000,RENT,6.0,VENTURE,E,20000,17.74,0,0.15,Y,5,555.5555555555555,0.04938271604938271,5,88.69999999999999,0,1
33,115000,MORTGAGE,10.0,PERSONAL,B,25000,11.86,0,0.22,N,10,694.4444444444445,0.07246376811594203,2,23.72,1,0
29,68004,RENT,3.0,MEDICAL,B,18000,10.0,0,0.26,N,10,500.0,0.08823010411152285,2,20.0,0,0
27,38000,MORTGAGE,3.0,VENTURE,B,4500,9.99,0,0.12,N,7,125.0,0.03947368421052632,2,19.98,1,0
28,82500,RENT,4.0,VENTURE,E,11000,16.35,0,0.13,N,8,305.55555555555554,0.04444444444444444,5,81.75,0,0
29,48000,RENT,4.0,VENTURE,B,10000,10.62,0,0.21,N,10,277.77777777777777,0.06944444444444445,2,21.24,0,0
31,24000,RENT,2.0,PERSONAL,A,3000,7.49,0,0.13,N,8,83.33333333333333,0.041666666666666664,1,7.49,0,0
35,200000,RENT,7.0,MEDICAL,B,5000,10.99,0,0.03,N,10,138.88888888888889,0.008333333333333333,2,21.98,0,0
30,39000,RENT,1.0,MEDICAL,A,2300,8.59,0,0.06,N,6,63.888888888888886,0.019658119658119658,1,8.59,0,0
32,106000,MORTGAGE,3.0,VENTURE,A,10000,10.99,0,0.09,N,9,277.77777777777777,0.031446540880503145,1,10.99,1,0
29,92000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,12000,6.62,0,0.13,N,8,333.3333333333333,0.043478260869565216,1,6.62,1,0
30,46044,RENT,4.0,VENTURE,B,5000,10.99,0,0.11,N,7,138.88888888888889,0.03619726059131845,2,21.98,0,0
35,123000,RENT,2.0,HOMEIMPROVEMENT,E,25000,17.19,1,0.2,N,6,694.4444444444445,0.06775067750677508,5,85.95,0,0
28,53544,RENT,12.0,MEDICAL,C,1800,10.99,0,0.03,Y,8,50.0,0.011205737337516808,3,32.97,0,1
35,66000,MORTGAGE,4.0,EDUCATION,A,3000,6.03,0,0.05,N,10,83.33333333333333,0.01515151515151515,1,6.03,1,0
28,64000,RENT,1.0,PERSONAL,C,10000,11.66,0,0.16,N,5,277.77777777777777,0.052083333333333336,3,34.980000000000004,0,0
29,42000,RENT,6.0,VENTURE,C,18000,14.65,1,0.43,Y,8,500.0,0.14285714285714285,3,43.95,0,1
33,140000,MORTGAGE,14.0,DEBTCONSOLIDATION,A,9600,6.91,0,0.07,N,5,266.6666666666667,0.02285714285714286,1,6.91,1,0
32,43625,RENT,2.0,PERSONAL,B,1500,10.99,0,0.03,N,10,41.666666666666664,0.011461318051575931,2,21.98,0,0
34,35100,MORTGAGE,16.0,EDUCATION,C,9000,13.47,0,0.26,N,8,250.0,0.08547008547008547,3,40.410000000000004,1,0
34,50000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,4000,8.9,0,0.08,N,7,111.11111111111111,0.026666666666666665,1,8.9,1,0
34,51621,MORTGAGE,5.0,HOMEIMPROVEMENT,B,3500,11.49,0,0.07,N,7,97.22222222222223,0.022600621194216824,2,22.98,1,0
28,61000,MORTGAGE,12.0,PERSONAL,A,12000,6.03,0,0.2,N,5,333.3333333333333,0.06557377049180328,1,6.03,1,0
32,50000,RENT,3.0,MEDICAL,C,2500,13.49,0,0.05,N,10,69.44444444444444,0.016666666666666666,3,40.47,0,0
28,48996,RENT,8.0,MEDICAL,D,15000,14.09,1,0.31,Y,5,416.6666666666667,0.10204914686913218,4,56.36,0,1
34,225000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,3000,13.35,0,0.01,Y,7,83.33333333333333,0.0044444444444444444,3,40.05,1,1
34,75000,MORTGAGE,3.0,VENTURE,A,3000,7.9,0,0.04,N,8,83.33333333333333,0.013333333333333332,1,7.9,1,0
31,51500,RENT,6.0,HOMEIMPROVEMENT,D,19000,14.83,1,0.37,N,10,527.7777777777778,0.12297734627831715,4,59.32,0,0
28,105000,RENT,0.0,VENTURE,E,20000,10.99,1,0.19,N,7,555.5555555555555,0.06349206349206349,5,54.95,0,0
29,48000,MORTGAGE,3.0,VENTURE,C,17375,14.27,0,0.36,Y,10,482.6388888888889,0.12065972222222222,3,42.81,1,1
31,111000,MORTGAGE,3.0,PERSONAL,A,5150,6.62,0,0.05,N,7,143.05555555555554,0.015465465465465464,1,6.62,1,0
29,83000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,7500,8.9,0,0.09,N,6,208.33333333333334,0.030120481927710843,1,8.9,1,0
27,69996,RENT,3.0,HOMEIMPROVEMENT,D,10800,14.91,0,0.15,N,6,300.0,0.05143151037202126,4,59.64,0,0
34,45000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,12000,11.86,0,0.27,N,5,333.3333333333333,0.08888888888888888,2,23.72,1,0
34,30000,RENT,2.0,DEBTCONSOLIDATION,A,12000,8.9,1,0.4,N,7,333.3333333333333,0.13333333333333333,1,8.9,0,0
34,109200,MORTGAGE,18.0,EDUCATION,C,6000,12.23,0,0.05,Y,5,166.66666666666666,0.018315018315018312,3,36.69,1,1
27,75288,MORTGAGE,12.0,MEDICAL,B,18050,10.0,0,0.24,N,7,501.3888888888889,0.07991534728863388,2,20.0,1,0
28,84800,RENT,4.0,VENTURE,B,9000,10.99,0,0.11,N,7,250.0,0.03537735849056604,2,21.98,0,0
29,40000,RENT,1.0,DEBTCONSOLIDATION,A,3600,8.59,0,0.09,N,5,100.0,0.03,1,8.59,0,0
32,37000,RENT,4.0,MEDICAL,B,6000,10.36,0,0.16,N,8,166.66666666666666,0.05405405405405405,2,20.72,0,0
28,59000,MORTGAGE,2.0,VENTURE,B,14000,10.36,0,0.24,N,7,388.8888888888889,0.07909604519774012,2,20.72,1,0
34,52809,RENT,18.0,DEBTCONSOLIDATION,B,13000,10.62,0,0.25,N,8,361.1111111111111,0.08205672012977586,2,21.24,0,0
32,40000,MORTGAGE,16.0,MEDICAL,A,16000,5.99,0,0.4,N,9,444.44444444444446,0.13333333333333333,1,5.99,1,0
31,79100,MORTGAGE,4.0,EDUCATION,A,19150,6.99,0,0.24,N,6,531.9444444444445,0.08069953645174884,1,6.99,1,0
